Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1684590409.049750,a4:4a:7f:e5:01:7e,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590409.070049,a4:4a:7f:e5:01:7e,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590409.283955,a4:4a:7f:e5:01:7e,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590409.304280,a4:4a:7f:e5:01:7e,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590409.513766,a4:4a:7f:e5:01:7e,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590409.533951,a4:4a:7f:e5:01:7e,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590450.505457,80:fd:4d:12:7a:b6,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590450.545688,80:fd:4d:12:7a:b6,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590450.678021,80:fd:4d:12:7a:b6,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590450.718235,80:fd:4d:12:7a:b6,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590450.936808,80:fd:4d:12:7a:b6,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590450.976545,80:fd:4d:12:7a:b6,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590530.031516,c2:36:7b:35:f4:a5,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590530.052121,c2:36:7b:35:f4:a5,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590530.264304,c2:36:7b:35:f4:a5,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590530.284313,c2:36:7b:35:f4:a5,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590530.494008,c2:36:7b:35:f4:a5,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590530.514440,c2:36:7b:35:f4:a5,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590580.855052,f6:e8:46:ec:d1:90,6,6,2d001bffff000000000000000000000000000000000000000000,0000080000000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000f5fff5ff391cc7711c07,132,S21Ultra-M_a
1684590580.865067,f6:e8:46:ec:d1:90,6,6,2d001bffff000000000000000000000000000000000000000000,0000080000000040,,,82848b96,0c1218243048606c,,23010808180080203002000d009f08000000f5fff5ff391cc7711c07,132,S21Ultra-M_a
